sentiment_code,song,artist,URL
251,3,Somebody,Sigala,https://open.spotify.com/track/6iMoJ3UdrO2ZjzzcaN8Eom
252,3,Hold Me Close (feat. Ella Henderson),Sam Feldt,https://open.spotify.com/track/24aN8j7dBw0FxxKUBlCtd6
253,3,So Close,NOTD,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK
254,3,Don't Call Me Up,Mabel,https://open.spotify.com/track/4QjVfuu7om31HBan0jlX4p
255,3,True Colors (feat. Maya Avedis),XO Cupid,https://open.spotify.com/track/4AMY0oGSt7vZwgxDnHCJBr
256,3,Fade Out,Seeb,https://open.spotify.com/track/20XjdVfh6kFATmgm7T0C5r
257,3,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,https://open.spotify.com/track/5LKNumPGm1bEyVroDE4rcZ
258,3,Kings & Queens,Ava Max,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
259,3,Bruised Not Broken (feat. MNEK & Kiana Ledé),Matoma,https://open.spotify.com/track/2ak79ho44RiDi9DFrqYgfq
260,3,I Don't Belong In This Club,Why Don't We,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
261,3,Just Friends,Virginia To Vegas,https://open.spotify.com/track/02Ygu8lo3qSknRpcBnspso
262,3,Happy Kids,John De Sohn,https://open.spotify.com/track/3nVJ4tGeLFR6HUiz3e7qAe
263,3,You Need To Calm Down,Taylor Swift,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
264,3,Lose Myself,Faustix,https://open.spotify.com/track/4KpbD67QmMxvdSVGOGiqlj
265,3,Something Unreal,The Script,https://open.spotify.com/track/0eL459KLWfWjAJswx9MysK
266,3,Best Of You (feat. Elle King),Andy Grammer,https://open.spotify.com/track/4bsqIuMHtvLCzpYAyV3044
267,3,Kiss Somebody,Julie Bergan,https://open.spotify.com/track/17XU1PTSv4OfcBUE8rNYWm
268,3,Until I Die,Mike Perry,https://open.spotify.com/track/1t492ZhMkze1qxpJsB1s7J
269,3,FOCUS,Keelie Walker,https://open.spotify.com/track/5VprW0JklAybRNsgrZAOg7
270,3,Say It Again,AJ Mitchell,https://open.spotify.com/track/0iBOGfVW1T08dRqtqnMYK0
271,3,Good Life,Mass Anthem,https://open.spotify.com/track/2uYEwJC8CQ1tTCfzU6JZJ2
272,3,Don't Worry (feat. Aloe Blacc),Mesto,https://open.spotify.com/track/0KwlzQaySxzPkt0nELecnx
273,3,Monster,Mark Diamond,https://open.spotify.com/track/1ggjVroSMZK4UQOy0QSCsq
274,3,Someone,Jubël,https://open.spotify.com/track/68zNuCEl9UHTbcBltW2uDv
275,3,Wanted,NOTD,https://open.spotify.com/track/1lGVyEkGHUz7Pg78QGaS4a
276,3,I Forgot That You Existed,Taylor Swift,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN
277,3,I Love Me,Demi Lovato,https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA
278,3,Dance Monkey,Tones And I,https://open.spotify.com/track/421leiR6jKlH5KDdwLYrOs
279,3,For What It's Worth,Tiggi Hawke,https://open.spotify.com/track/5I0yzRaIPmx6Iz97gd0WZY
280,3,Too Close,Ria Mae,https://open.spotify.com/track/4Gy6pnhY9GGE3nqD3d0CmU
281,3,Never Felt A Love Like This (with Hook N Sling) [feat. Dotan],Galantis,https://open.spotify.com/track/1mMvahhW2Oz9waG8UTQnI4
282,3,Lost,End of the World,https://open.spotify.com/track/7Lw5FXm8nhQPvezIpA6jK5
283,3,Freedom,Kygo,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo
284,3,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
285,3,Arms Around Me,Starley,https://open.spotify.com/track/1QkaME1J8C8Pau6DHwkrIO
286,3,"Alone, Pt. II",Alan Walker,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
287,3,The Truth,James Blunt,https://open.spotify.com/track/43aNLlvCErobCJHCBOz7c1
288,3,Little Bit Of Love,JP Cooper,https://open.spotify.com/track/0VrgIjDkmDwlgZk54Try2u
289,4,The A Team,Ed Sheeran,https://open.spotify.com/track/2vBF8A6n0REigm7RSUM65S
290,4,Breathe Me,Sia,https://open.spotify.com/track/7jqzZyJJLrpkRFYGpkqSK6
291,4,Falling,Harry Styles,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
292,4,Skinny Love,Bon Iver,https://open.spotify.com/track/1NyFRrFiJAJIaR6icj1goI
293,4,Youth,Daughter,https://open.spotify.com/track/1JDMO4EVPHtm0xXhJb2IjR
294,4,Bruises,Lewis Capaldi,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
295,4,Dancing With Your Ghost,Sasha Sloan,https://open.spotify.com/track/1TQXIltqoZ5XXyfCbAeSQQ
296,4,comethru,Jeremy Zucker,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
297,4,when the party's over,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
298,4,Let It Go,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
299,4,People Help the People,Birdy,https://open.spotify.com/track/6XRNCAnxJIB1p4RPdFVSq0
300,4,Transatlanticism,Death Cab for Cutie,https://open.spotify.com/track/3PJikMV2xGNCooQttQrAw5
301,4,If You Think It's Love,King Princess,https://open.spotify.com/track/3iiL6merNpFNX1bny9sfvM
302,4,The Night We Met,Lord Huron,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
303,4,Bird,Billie Marten,https://open.spotify.com/track/6DzvC1VHpyTFfLBbAYBa7W
304,4,Fix You,Coldplay,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
305,4,No Time To Die,Billie Eilish,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
306,4,Falling Asleep,Tiz McNamara,https://open.spotify.com/track/1FunUekKzZ9Mgt3BMYCrfF
307,4,"Murder Song (5, 4, 3, 2, 1) - Acoustic",AURORA,https://open.spotify.com/track/6MM22AtXB7I5gfTErMF0mJ
308,4,No Woman,Whitney,https://open.spotify.com/track/1CLmFKW99S8eJrebO3GB04
309,4,Before You Go,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
310,4,Love Is A Losing Game,Amy Winehouse,https://open.spotify.com/track/4IMBnBRqm9RALmLrRqfMor
311,4,Dancing On My Own,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
312,4,K.,Rosie Carney,https://open.spotify.com/track/6vG1pcmNGdG6Vu62I9nLGL
313,4,Wish You Were Here - 2011 Remastered Version,Pink Floyd,https://open.spotify.com/track/1wHSxWBfPr3GO31y8KGrWe
314,4,Older Than I Am,Lennon Stella,https://open.spotify.com/track/15VDHAMS4JCLziCjNkmQl1
315,4,Easily,Bruno Major,https://open.spotify.com/track/2k9N4caeCIJLOWwWwssrEM
316,4,What's Good,Fenne Lily,https://open.spotify.com/track/6OBl3esnGuz8PllwDWinWS
317,4,Should Have Known Better,Sufjan Stevens,https://open.spotify.com/track/5I6y1KWmUoV5YCaIEcs1qs
318,4,lovely (with Khalid),Billie Eilish,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
319,4,Sad Corny Fuck,JP Saxe,https://open.spotify.com/track/5YlHgqWo3Kt2mF88ubmR62
320,4,pass you by,Alaina Castillo,https://open.spotify.com/track/4NVwMupCTfITPXetR5aozp
321,4,To Build A Home,The Cinematic Orchestra,https://open.spotify.com/track/54KFQB6N4pn926IUUYZGzK
322,4,Wish I Was Better,Kina,https://open.spotify.com/track/1kAkUHFb7ryeVkVSRD6Nkj
323,4,I Took A Pill In Ibiza,Mike Posner,https://open.spotify.com/track/1PiKcVhlmHPvL7IPjx9dJk
324,4,Angel's Song,Arlo Parks,https://open.spotify.com/track/5hXTMmVXz1Ablgu34BkTz1
325,4,Consequences,Camila Cabello,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz
326,4,"Welcome Home, Son",Radical Face,https://open.spotify.com/track/13PUJCvdTSCT1dn70tlGdm
327,4,Jealous,Labrinth,https://open.spotify.com/track/4L2K7JKseFCBoHMZEAszW0
328,4,Dolerme,ROSALÍA,https://open.spotify.com/track/2reL9PAUza4PUtbjqW1fRf
329,4,Cold Nights,Camo Columbo,https://open.spotify.com/track/1q3AoLCoawd8Gpm9wP7sHi
330,4,Someone Like You,Adele,https://open.spotify.com/track/6QPKYGnAW9QozVz2dSWqRg
331,4,Only You,Joshua Radin,https://open.spotify.com/track/2ZaYFNn1YQuLSVdHhanr4Q
332,4,you broke me first,Tate McRae,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
333,4,i don't want to watch the world end with someone else,Clinton Kane,https://open.spotify.com/track/58qX77t2VWMWcycsh9zKLc
334,4,Long Way Down,Tom Odell,https://open.spotify.com/track/1uVk6S6Fpkrmji0iTpgKEC
335,4,River,St Woods,https://open.spotify.com/track/2mXnsGgq0K4qfcYmw0rccK
336,4,I Can't Help (with Sarcastic Sounds),Shoffy,https://open.spotify.com/track/1OdYu7mDO94ydUvfZPaPvP
337,4,Creep,Radiohead,https://open.spotify.com/track/1ytTeSRAU6IRo2itVDwtPv
338,4,Indigo,LEFT.,https://open.spotify.com/track/2qoKkOBw3dAd8AlITOQ2Ca
339,4,All of Me,John Legend,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a
340,4,Thirteen Thirty-Five,Dillon,https://open.spotify.com/track/3N2vr4m44BBZiVCZ0O4bnf
341,4,Trying My Best,Anson Seabra,https://open.spotify.com/track/06qUEhhx6jKQmhj2qAkn4H
342,4,Still Waiting to Start,Nina Nesbitt,https://open.spotify.com/track/1yERtbTiF9fKGxaelyLJOA
343,4,Oceans,Seafret,https://open.spotify.com/track/7Cia4WzapwjMr0NUQF8vf3
344,4,Slow It Down,The Lumineers,https://open.spotify.com/track/0ewX9JsKy9oa4IifkFSroa
345,4,Last Time,Johnning,https://open.spotify.com/track/7v3tuzPub1Qd490tiVddwF
346,4,Riverside,Agnes Obel,https://open.spotify.com/track/1UmFRZU3taMGZApPhK32mc
347,4,Dust On The Ground,Bombay Bicycle Club,https://open.spotify.com/track/2SbIONplUQ0BvXyRgGDgCz
348,4,cry on airplanes,Julian,https://open.spotify.com/track/1elEZGOMFRU5n7bnOtUaqi
349,4,Everybody Hurts,R.E.M.,https://open.spotify.com/track/0sSxUKtpE11r5VVx1DIMww
350,4,Cursive,Billie Marten,https://open.spotify.com/track/5Iy1wdO0tMaHwKnfFYtlel
351,4,Fix You,Valentin,https://open.spotify.com/track/0x4CFzoSdqVq5qTGgwZFuX
352,4,All I Want,Kodaline,https://open.spotify.com/track/1XczdQt6RKNkEQfPqUsi3q
353,4,Goshen,Beirut,https://open.spotify.com/track/5rLZGAZOstOC3fqhmGChvK
354,4,Dear Diary,Anthony Ramos,https://open.spotify.com/track/5AqPW3fH2H4ORBYTVwfHep
355,4,Dancing With an Astronaut,Ellie Rose,https://open.spotify.com/track/43cElHKBLhVdsz0cPETPIj
356,4,Only,RY X,https://open.spotify.com/track/0yfd3MSq6JEsNxOzSLJR7g
357,4,Renee's Song,Bazzi,https://open.spotify.com/track/13iMiwdY7pgE1f7NwYKr1D
358,4,Teardrop - Remastered 2006,Massive Attack,https://open.spotify.com/track/1ZekzmhuM380sFcUZePjmL
359,4,9 Crimes,Damien Rice,https://open.spotify.com/track/5GZEeowhvSieFDiR8fQ2im
360,4,Video Games - Remastered,Lana Del Rey,https://open.spotify.com/track/0fBSs3fRoh1yJcne77fdu9
361,4,Be My Mistake,The 1975,https://open.spotify.com/track/0AG2l0IboWNSwjUkMr2Aq7
362,4,Waiting,Alice Boman,https://open.spotify.com/track/7eClkLWbrr3TorYedzaDkI
363,4,Simple Song,Passenger,https://open.spotify.com/track/70HWRkitkAKfos500LBk0T
364,4,Stay,Gracie Abrams,https://open.spotify.com/track/0Uon5NsSAkBDx69XYOaQ5P
365,4,Losing You,Aquilo,https://open.spotify.com/track/5aFSzu0b7ccAYjTkbTNTsQ
366,4,Samson,Regina Spektor,https://open.spotify.com/track/2bbhyUWJ5VjdfI3P4PRLu2
367,4,The Funeral,Various Artists,https://open.spotify.com/track/4Ao5JXfOIMJGlVo8sJpjFr
368,4,Anchor,Novo Amor,https://open.spotify.com/track/6x6XKEUcCJGUACD4Xh7KuP
369,4,London Thunder,Foals,https://open.spotify.com/track/4gkoh2vAD57fGEITzteaUh
370,4,To The Hilt,BANKS,https://open.spotify.com/track/41bqxcnDRcYsBJnJKtPCdp
371,4,Cold Arms,Mumford & Sons,https://open.spotify.com/track/7kpZ9isu48poYKpaAb0wiR
372,4,Harvest Love,Tash Sultana,https://open.spotify.com/track/2KK7OUblFkd7TT9TjWgW7z
373,4,Unintended,Muse,https://open.spotify.com/track/6kyxQuFD38mo4S3urD2Wkw
374,4,you were good to me,Jeremy Zucker,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P
375,4,It's My Fault,Lolo Zouaï,https://open.spotify.com/track/3QP17SZh39ZVczQnopq9BE
376,4,Sinking Man - The Walking Dead Soundtrack,Various Artists,https://open.spotify.com/track/5Hd6DPGjqihEnWSiGRzqr6
377,4,Conversation,Lucy Rose,https://open.spotify.com/track/4THgqBGsTYJcNcQWCV92AP
378,4,The Good in Goodbye (Alternate Version),Alexander Wren,https://open.spotify.com/track/4IUfRZY8k9MHRsStnjMTUb
379,4,Such Great Heights,Iron & Wine,https://open.spotify.com/track/7vcuTZAFyu0Z5dgMRLR0h0
380,4,Recording 15,Shannon Lay,https://open.spotify.com/track/1vNfYCzcCJz0FY7MVVA9lM
381,4,Better Than Today,Rhys Lewis,https://open.spotify.com/track/6MLHg35rlksBc5OBcdZvJi
382,4,Rennen,SOHN,https://open.spotify.com/track/5ExIjNVCeigpRtqAc47jKQ
383,4,Elysia,Karmacloud,https://open.spotify.com/track/5iJHAhGSaaTIrEYmv91xEu
384,4,Oblivion,Bastille,https://open.spotify.com/track/7u5YIl9C1ijghg46PVVdh9
385,4,Falling Like The Stars,James Arthur,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
386,4,Apocalypse,Cigarettes After Sex,https://open.spotify.com/track/3P5EAzNwT3tBafKX8xzyvf
387,4,Fluid,Ames,https://open.spotify.com/track/3O69V7agLeCLw6C8wfK1jt
388,4,Queen Without a Crown,Dan Millson,https://open.spotify.com/track/05jIX75dqFuyWLLd6kis2p
389,5,Rolling in the Deep,Adele,https://open.spotify.com/track/1eq1wUnLVLg4pdEfx9kajC
390,5,Walking On Sunshine,Katrina & The Waves,https://open.spotify.com/track/05wIrZSwuaVWhcv5FfqeH0
391,5,"Tempo (feat. Sevn Alias, Bko & Boef)",Jairzinho,https://open.spotify.com/track/2YeKWxs3kfBFt7UduCEXub
392,5,Energie,Ronnie Flex,https://open.spotify.com/track/1riPE3NCV1OBmSXqpYiMJY
393,5,9 to 5,Dolly Parton,https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG
394,5,Hello,Adele,https://open.spotify.com/track/4aebBr4JAihzJQR0CiIZJv
395,5,Diamonds,Rihanna,https://open.spotify.com/track/6O20JhBJPePEkBdrB5sqRx
396,5,Hangover,Taio Cruz,https://open.spotify.com/track/2tftivjRsvKs0jFH9h3Ti8
397,5,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz
398,5,The Monster,Eminem,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C
399,5,I Want It That Way,Backstreet Boys,https://open.spotify.com/track/68y6OIiE1nDdI1MLQdJNh8
400,5,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
401,5,Price Tag,Jessie J,https://open.spotify.com/track/2fTsFCKRFQ5M0igJgabnLA
402,5,Firework,Katy Perry,https://open.spotify.com/track/1mXuMM6zjPgjL4asbBsgnt
403,5,It Wasn't Me,Shaggy,https://open.spotify.com/track/0OaunKfsxkgBvPv68jBbmm
404,5,Irreplaceable,Beyoncé,https://open.spotify.com/track/6RX5iL93VZ5fKmyvNXvF1r
405,5,I Know You Want Me (Calle Ocho),Pitbull,https://open.spotify.com/track/5RzFJd6W40SDTyZkX6xx45
406,5,Halo,Beyoncé,https://open.spotify.com/track/4JehYebiI9JE8sR8MisGVb
407,5,Welcome To St. Tropez - DJ Antoine vs Mad Mark Radio Edit,DJ Antoine,https://open.spotify.com/track/4xZRjpm7bZjDSBEHikrJf6
408,5,Replay,Iyaz,https://open.spotify.com/track/5vlEg2fT4cFWAqU5QptIpQ
409,5,Breaking Free,High School Musical Cast,https://open.spotify.com/track/4itkS9rw2pjr9PqnOOhxpb
410,5,Magic in the Air (feat. Ahmed Chawki),Magic System,https://open.spotify.com/track/3s6ltUrI93LBKU8taezsLn
411,5,Rood - Single Version,Marco Borsato,https://open.spotify.com/track/5oejgs2zqoQ9S0fW3qc1h5
412,5,I Will Survive - Extended Version,Various Artists,https://open.spotify.com/track/5FM2zyvBsSQtx9HXZ8dFsc
413,5,It's Raining Men,Various Artists,https://open.spotify.com/track/1HyduXJnVTuP4qjK8pexq9
414,5,When I Was Your Man,Bruno Mars,https://open.spotify.com/track/0nJW01T7XtvILxQgC5J7Wh
415,5,Just the Way You Are,Bruno Mars,https://open.spotify.com/track/47Slg6LuqLaX0VodpSCvPt
416,5,Grenade,Bruno Mars,https://open.spotify.com/track/4lLtanYk6tkMvooU0tWzG8
417,5,Space for Two,Mr. Probz,https://open.spotify.com/track/2vNyWYQtbrgOKcSG64SZMJ
418,5,Better Now,Post Malone,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
419,5,Summer Nights - From “Grease” Soundtrack,Various Artists,https://open.spotify.com/track/1CPCDaur2BxlCW0BVsf6rH
420,5,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",Various Artists,https://open.spotify.com/track/1pj3RzpA5AoXkZln0NockI
421,5,Where Is The Love?,Black Eyed Peas,https://open.spotify.com/track/7oPnZNl1acGA7ELxsNirrR
422,5,"Que Si, Que No",Jody Bernal,https://open.spotify.com/track/7oYZ2no8GeXfAhjNhr6gHC
423,5,Feesttent,Kraantje Pappie,https://open.spotify.com/track/3jFnYU30fibZbOE9y4wPQx
424,5,Billionaire (feat. Bruno Mars),Travie McCoy,https://open.spotify.com/track/2M9ULmQwTaTGmAdXaXpfz5
425,5,I'm Yours,Jason Mraz,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA
426,5,Mambo No. 5 (a Little Bit of...),Lou Bega,https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs
427,5,Summer Jam 2003 - Remix,Various Artists,https://open.spotify.com/track/6eQQLxpKeoNqwT90zSD4Em
428,5,Blurred Lines,Robin Thicke,https://open.spotify.com/track/5PUvinSo4MNqW7vmomGRS7
429,5,Sonnentanz,Klangkarussell,https://open.spotify.com/track/4YRvb9B8cgvhst11qk8CKn
430,5,La Camisa Negra,Juanes,https://open.spotify.com/track/65o8SI1kfFAIr0EjXeBRkB
431,5,Mas Que Nada - Radio Edit,Sérgio Mendes,https://open.spotify.com/track/0vFs2Eorve6vnnQcmItot1
432,5,Nervous,Shawn Mendes,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
433,5,We Can Do Better,Matt Simons,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
434,5,One Kiss (with Dua Lipa),Calvin Harris,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
435,5,Youngblood,5 Seconds of Summer,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
436,5,Hey Meisje,Esko,https://open.spotify.com/track/1c7Kh2uMMxG7k4QqNjjg95
437,5,Girls Like You (feat. Cardi B),Maroon 5,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
438,5,La Cintura,Alvaro Soler,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
439,5,Leave a Light On,Tom Walker,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
440,5,I Like It,Cardi B,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
441,5,Te Boté - Remix,Nio Garcia,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
442,5,Sin Pijama,Becky G,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
443,5,Shape of You,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
444,5,Classic (feat. POWERS),The Knocks,https://open.spotify.com/track/42UaTVeWaNaME7ttu61ykG
445,5,Build Me Up Buttercup,The Foundations,https://open.spotify.com/track/3XcuLPQb1LG13ZJEEa6wUI
446,5,Rescue Me,Various Artists,https://open.spotify.com/track/5Gird0FlC1rfCDujzz0C4N
447,5,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,https://open.spotify.com/track/0sKlV58cODrjxGFOyf9IXY
448,5,Rock with You - Single Version,Michael Jackson,https://open.spotify.com/track/7oOOI85fVQvVnK5ynNMdW7
449,5,ABC,Michael Jackson,https://open.spotify.com/track/6nzhhT57iQYrbqumru9NNP
450,5,Someone Like You,Adele,https://open.spotify.com/track/6QPKYGnAW9QozVz2dSWqRg
451,5,Skyfall,Adele,https://open.spotify.com/track/3mr584ZFSkZrWja9kJAzlb
452,5,You Got The Love,Various Artists,https://open.spotify.com/track/6hGysJfPg591z5fqvTYL8O
453,5,7 Years,Lukas Graham,https://open.spotify.com/track/2vDT1uU6hZgdp3PbWGr0Xy
454,5,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
455,5,Love Yourself,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
456,5,Chandelier,Sia,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
457,5,Believer,Imagine Dragons,https://open.spotify.com/track/05KfyCEE6otdlT1pp2VIjP
458,5,Stay With Me,Sam Smith,https://open.spotify.com/track/7IHOIqZUUInxjVkko181PB
459,5,Treat You Better,Shawn Mendes,https://open.spotify.com/track/1rtDwblY1CJ9i490fMzJnc
460,5,Royals,Lorde,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3
461,5,Somebody That I Used To Know,Gotye,https://open.spotify.com/track/4wCmqSrbyCgxEXROQE6vtV
462,5,Best Day Of My Life,American Authors,https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP
463,5,Fireflies,Owl City,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ
464,5,Dancing Queen,ABBA,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr
465,5,Bohemian Rhapsody - Remastered 2011,Queen,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY
466,5,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
467,5,You Sexy Thing,Hot Chocolate,https://open.spotify.com/track/714hERk9U1W8FMYkoC83CO
468,5,"thank u, next",Ariana Grande,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
469,5,High Hopes,Panic! At The Disco,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
470,5,Valerie (feat. Amy Winehouse) - Version Revisited,Mark Ronson,https://open.spotify.com/track/4BfRDZLIiznSnwU7DdDL9N
471,5,"My Heart Will Go On - Love Theme from ""Titanic""",Céline Dion,https://open.spotify.com/track/3oEHQmhvFLiE7ZYES0ulzv
472,5,Strangers Like Me,Various Artists,https://open.spotify.com/track/3E99KpWAcYEnj64e86y6u9
473,5,Just Wanna Be With You,Various Artists,https://open.spotify.com/track/0tPIrbTWGm3vZiBmJSlzID
474,5,Sterrenstof,De Jeugd Van Tegenwoordig,https://open.spotify.com/track/7D5vAulNfrQV6xEwzgH0OF
475,5,Het Is Een Nacht... (Levensecht),Guus Meeuwis,https://open.spotify.com/track/1jnUXW29r0JgYRcQmC3gIp
476,5,We Will Rock You - Remastered,Queen,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn
477,5,I Want To Break Free - Single Remix,Queen,https://open.spotify.com/track/3Au6174rC3JSzZN5BhCl3D
478,5,No Limit,2 Unlimited,https://open.spotify.com/track/7pSJmBTlbA4S5zSLsj6Pzz
479,5,Beautiful Girls - Radio Edit,Sean Kingston,https://open.spotify.com/track/4Tf94tAHtlQxjbeeyU3y7C
480,5,Casanova,Various Artists,https://open.spotify.com/track/7GduBMXIgyho4M13qObu2C
481,5,Angels,Robbie Williams,https://open.spotify.com/track/1M2nd8jNUkkwrc1dgBPTJz
482,5,Sex On The Beach - Original Mix,T-Spoon,https://open.spotify.com/track/4q7HqgwzTAK332xEbzuBVm
483,5,No Scrubs,TLC,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
484,5,I Wanna Be the Only One (feat. Bebe Winans),Eternal,https://open.spotify.com/track/5CNtRWCtAfWivjpjr8QdR2
485,5,The Boy Is Mine - Radio Edit,Various Artists,https://open.spotify.com/track/4CCdNOgv6hK3AzSL6CQUdp
486,5,I Like To Move It (feat. The Mad Stuntman) - Radio Mix,Reel 2 Real,https://open.spotify.com/track/48XTrEbn0R7YbCB6BSSIUW
487,5,Circle of Life,Various Artists,https://open.spotify.com/track/0GrhBz0am9KFJ20MN9o6Lp
488,5,Parijs,Kenny B,https://open.spotify.com/track/1X5mydJvmC8nFhP2kW4q50
489,6,Blinding Lights,Lucas Estrada,https://open.spotify.com/track/7JAo7wy8BzmP9smtTJ3fuU
490,6,Make You Feel Like,Junge Junge,https://open.spotify.com/track/1AmM6S2tTt7j1IEmye5eWL
491,6,Le Le Let Go,Lucas Estrada,https://open.spotify.com/track/1a7WIQgSIwxmeaKOtEOift
492,6,Here Comes the Sun,Mauve,https://open.spotify.com/track/6PRyUxzDxfwhJjn71SNUkk
493,6,ICLYA,Mokita,https://open.spotify.com/track/32KLV8pNI4SRyPvnaTyNVA
494,6,In My Fantasy,Lucas Estrada,https://open.spotify.com/track/7azdWyynyvzWS4U9yuCuBm
495,6,Lost,Johnning,https://open.spotify.com/track/6Poau76cjrFgdcqPKirjTq
496,6,Feel the Same (feat. Eileen Jaime),Tullio,https://open.spotify.com/track/1rJbiKA8RsohRfRrw2Qkmv
497,6,Young Again,The Sunnefield,https://open.spotify.com/track/5AKLaQTVc1K7jJ5PiJWnuz
498,6,It's Not Me,Madism,https://open.spotify.com/track/7GAbh30WW8ZRwObGtgCrjU
499,6,Praise the Morning - Mark McCabe Remix,Twan Ray,https://open.spotify.com/track/5CZvolOrK9wi6CGz4Qz6Ap
500,6,Die in Your Arms,Zeper,https://open.spotify.com/track/51u91rpOVsphj7LzZYO9YH
501,6,Never Go Back - Robin Schulz Remix,Dennis Lloyd,https://open.spotify.com/track/6vRCKJDtnrJEcyyzIMa0w0
502,6,Kisses Back,Anthony Keyrouz,https://open.spotify.com/track/6uzwiQa5FkiiHLyt7ENYc6
503,6,Drinking About You,Daniel Glaven,https://open.spotify.com/track/23GJvxmPwocZJRxcEYl6sj
504,6,Numb,Elderbrook,https://open.spotify.com/track/7rBpjxstrSsuOLqnuOC028
505,6,The Force,Junerule,https://open.spotify.com/track/1xVlede3yRLD87GrhXbkOQ
506,6,Like We Used To,NLSN,https://open.spotify.com/track/0IxOHOLbmlO2VdYsI441Kj
507,6,Let Someone Go,Blewbird,https://open.spotify.com/track/7dZu30jEng5ZglLNyUfSTZ
508,6,Nothing Like You,Lucas Estrada,https://open.spotify.com/track/4p0D9nLKX2kHs9Fv2doUqL
